,userId,movieId,rating,timestamp
30196,213,406,3.0,950123254
30188,213,263,3.0,950123254
30313,213,1901,3.0,950123254
30331,213,2259,4.0,950123268
30208,213,550,4.0,950123331
30336,213,2339,4.0,950123331
30323,213,2062,4.0,950123331
30278,213,1331,4.0,950123425
30351,213,2493,5.0,950123425
30281,213,1375,2.0,950123477
30191,213,285,5.0,950123514
30269,213,1087,5.0,950123515
67770,471,2380,4.0,950131344
67691,471,2047,5.0,950131344
67341,471,522,2.0,950131344
67611,471,1677,4.0,950131344
17542,117,743,5.0,950153928
17616,117,1697,3.0,950153928
17557,117,966,3.0,950153947
17589,117,1288,5.0,950153998
17562,117,977,5.0,950153998
17622,117,1771,5.0,950153998
17595,117,1374,4.0,950153998
17670,117,2608,4.0,950154104
17531,117,535,5.0,950154138
17559,117,969,5.0,950154138
17564,117,988,5.0,950154138
17520,117,266,5.0,950154177
17608,117,1590,5.0,950154206
17526,117,472,5.0,950154206
17514,117,34,4.0,950154206
17666,117,2570,5.0,950154314
17646,117,2154,5.0,950154314
17667,117,2572,5.0,950154314
17665,117,2568,4.0,950154314
17661,117,2534,5.0,950154314
5675,29,2561,3.0,950389052
73306,509,1342,3.0,950420944
73357,509,2439,2.0,950424966
73228,509,317,2.0,950425012
24004,170,101,5.0,950556231
24048,170,2442,3.0,950556231
24012,170,884,3.0,950556231
24003,170,100,5.0,950556269
24014,170,955,5.0,950556329
24025,170,1820,4.0,950556329
24021,170,1374,3.0,950556329
24001,170,15,5.0,950556329
24039,170,2165,4.0,950556611
24045,170,2288,5.0,950556611
24037,170,2159,4.0,950556611
24033,170,2147,3.0,950556611
24027,170,1866,4.0,950556652
24044,170,2218,4.0,950556652
24040,170,2168,2.0,950556652
24036,170,2156,4.0,950556652
24005,170,196,5.0,950556680
24030,170,2037,4.0,950556680
24032,170,2082,5.0,950556705
24046,170,2309,3.0,950556705
24026,170,1849,5.0,950556723
24041,170,2173,3.0,950556751
24009,170,649,5.0,950556788
24043,170,2191,4.0,950556821
24028,170,1905,5.0,950556889
24031,170,2081,3.0,950556889
24018,170,1216,4.0,950556889
24042,170,2181,4.0,950556889
24038,170,2162,4.0,950556911
24029,170,1906,5.0,950556911
24047,170,2398,3.0,950556960
58769,426,2089,4.0,950656065
58749,426,1421,5.0,950656096
58759,426,1996,4.0,950656136
67648,471,1844,5.0,950776150
67698,471,2085,3.0,950776150
67635,471,1813,5.0,950776150
67560,471,1400,2.0,950776150
42886,305,2095,3.0,950904870
24006,170,266,5.0,950996299
24016,170,1187,4.0,950996299
24015,170,969,5.0,950996299
24011,170,880,5.0,950996299
24008,170,535,5.0,950996299
24002,170,45,4.0,950996333
24013,170,938,3.0,950996333
24019,170,1364,5.0,950996333
24010,170,838,5.0,950996358
24020,170,1367,4.0,950996358
24007,170,498,5.0,950996381
24017,170,1209,4.0,950996381
24022,170,1406,3.0,950996381
24023,170,1763,4.0,950996408
24024,170,1794,4.0,950996408
15238,98,2514,3.0,950999736
15086,98,1,2.0,950999958
15229,98,2211,2.0,950999958
15222,98,2026,1.0,951000065
15239,98,2517,4.0,951000163
5264,29,968,3.0,951007847
5698,29,2643,5.0,951007880
5680,29,2581,4.0,951008022
5091,29,233,4.0,951008613
17663,117,2553,4.0,951008668
17659,117,2531,4.0,951008705
17662,117,2550,4.0,951008705
17664,117,2555,4.0,951008726
5430,29,1636,4.0,951008775
17533,117,626,5.0,951008797
17519,117,232,5.0,951008797
17513,117,31,4.0,951008797
17527,117,485,4.0,951008797
17543,117,745,5.0,951008798
17554,117,956,4.0,951008798
17560,117,970,5.0,951008798
17553,117,953,5.0,951008828
17591,117,1315,3.0,951008828
17573,117,1024,5.0,951008828
17566,117,994,5.0,951008828
17528,117,522,5.0,951008828
17556,117,962,4.0,951008828
5636,29,2426,4.0,951008850
17579,117,1114,4.0,951008855
17654,117,2380,4.0,951008855
17640,117,2062,3.0,951008855
17585,117,1251,4.0,951008855
17602,117,1527,4.0,951008883
17555,117,957,5.0,951008883
17587,117,1257,4.0,951008883
17581,117,1116,3.0,951008883
17633,117,1917,4.0,951008911
17584,117,1224,2.0,951008911
17580,117,1115,4.0,951008911
17624,117,1810,4.0,951008911
5652,29,2490,4.0,951008931
17655,117,2396,4.0,951008941
17628,117,1857,3.0,951008941
17547,117,823,4.0,951008941
17525,117,427,4.0,951008941
17638,117,2026,5.0,951008941
17586,117,1253,4.0,951008970
17636,117,1962,4.0,951008970
17643,117,2114,4.0,951008970
17582,117,1134,4.0,951009005
17637,117,2025,3.0,951009005
17552,117,906,3.0,951009005
17551,117,904,4.0,951009005
17578,117,1111,3.0,951009005
17532,117,577,2.0,951009005
17605,117,1573,5.0,951009005
17644,117,2115,3.0,951009005
17599,117,1473,4.0,951009037
17625,117,1828,4.0,951009037
17642,117,2103,3.0,951009037
17576,117,1100,4.0,951009037
5685,29,2603,3.0,951009046
5694,29,2625,3.0,951009046
17632,117,1903,3.0,951009067
17606,117,1574,3.0,951009067
17614,117,1677,3.0,951009067
17521,117,294,4.0,951009067
17534,117,644,4.0,951009097
17609,117,1595,3.0,951009097
17607,117,1583,1.0,951009097
17657,117,2436,2.0,951009097
17594,117,1343,3.0,951009097
17639,117,2030,3.0,951009097
17641,117,2091,3.0,951009148
17610,117,1615,4.0,951009148
17612,117,1654,4.0,951009148
17604,117,1571,4.0,951009168
17647,117,2179,3.0,951009168
17600,117,1480,4.0,951009209
17635,117,1958,1.0,951009209
5472,29,1779,4.0,951009217
5699,29,2652,4.0,951009217
5661,29,2511,4.0,951009217
17645,117,2135,3.0,951009230
5695,29,2630,4.0,951009251
5307,29,1065,3.0,951009284
17517,117,101,4.0,951009296
17538,117,725,5.0,951009296
17516,117,48,5.0,951009296
17529,117,525,5.0,951009296
17540,117,729,5.0,951009296
17568,117,1006,5.0,951009296
17571,117,1021,4.0,951009296
17621,117,1750,4.0,951009296
17651,117,2300,5.0,951009322
17544,117,750,4.0,951009322
17537,117,724,4.0,951009322
17558,117,968,4.0,951009322
17569,117,1014,4.0,951009322
17561,117,975,5.0,951009349
17601,117,1515,4.0,951009349
17546,117,783,3.0,951009349
17550,117,880,4.0,951009349
17650,117,2259,4.0,951009349
17592,117,1331,5.0,951009370
17577,117,1102,5.0,951009370
17620,117,1737,5.0,951009370
17523,117,406,5.0,951009370
5180,29,637,3.0,951009383
17617,117,1715,3.0,951009397
17598,117,1429,4.0,951009397
17548,117,840,4.0,951009397
17570,117,1018,4.0,951009397
17567,117,1003,4.0,951009397
17653,117,2339,5.0,951009429
17524,117,422,4.0,951009429
17549,117,877,3.0,951009429
17597,117,1421,5.0,951009429
17563,117,983,4.0,951009429
17629,117,1860,4.0,951009429
17572,117,1023,3.0,951009429
17518,117,219,2.0,951009429
17631,117,1901,5.0,951009451
17658,117,2493,4.0,951009451
17596,117,1375,3.0,951009481
17588,117,1281,4.0,951009481
17615,117,1678,3.0,951009481
17536,117,699,5.0,951009481
17512,117,15,4.0,951009481
17669,117,2576,4.0,951009481
17671,117,2612,4.0,951009504
17668,117,2575,4.0,951009504
17515,117,45,4.0,951009525
17630,117,1864,4.0,951009525
17522,117,341,4.0,951009525
17652,117,2338,4.0,951009552
17593,117,1337,1.0,951009552
17590,117,1294,4.0,951009552
17627,117,1855,5.0,951009552
17623,117,1801,4.0,951009585
17535,117,675,4.0,951009585
17583,117,1142,3.0,951009585
17619,117,1731,4.0,951009585
17618,117,1729,4.0,951009585
17603,117,1556,4.0,951009610
17613,117,1670,4.0,951009611
17626,117,1839,5.0,951009653
17574,117,1030,5.0,951009653
17611,117,1624,5.0,951009676
17539,117,726,5.0,951009676
17649,117,2248,5.0,951009676
17565,117,993,5.0,951009750
17634,117,1944,3.0,951009826
17530,117,529,3.0,951009851
5172,29,559,3.0,951009961
5678,29,2576,4.0,951010161
5073,29,122,4.0,951010161
5292,29,1024,5.0,951010688
5378,29,1393,5.0,951010688
5592,29,2241,5.0,951010736
58794,426,2543,3.0,951098843
24035,170,2150,2.0,951139528
53866,387,988,5.0,951159769
54190,387,2674,5.0,951159820
5676,29,2569,4.0,951162481
5679,29,2578,4.0,951162533
5619,29,2369,3.0,951162572
67741,471,2262,5.0,951173767
73246,509,560,3.0,951560888
73254,509,760,1.0,951560995
73238,509,466,1.0,951561066
73356,509,2437,1.0,951561067
73256,509,831,1.0,951561067
73360,509,2506,1.0,951561132
73339,509,2105,3.0,951606442
67732,471,2193,4.0,951611626
67822,471,2636,3.0,951611626
51468,379,2638,3.0,951714891
51417,379,2249,3.0,951715000
51278,379,1191,2.0,951715390
51282,379,1217,1.0,951715614
24034,170,2148,4.0,951774844
51471,379,2646,3.0,951882253
77831,538,472,4.0,951928689
77843,538,2469,5.0,951928718
77825,538,44,3.0,951928750
77836,538,1024,3.0,951928751
77839,538,1102,5.0,951928751
51401,379,2162,2.0,952015158
5711,29,2700,4.0,952059512
5687,29,2608,4.0,952059599
42994,305,2685,4.0,952113372
43000,305,2707,2.0,952113372
42995,305,2687,4.0,952113387
42993,305,2684,4.0,952113407
42997,305,2700,3.0,952113432
43002,305,2717,3.0,952113464
42996,305,2698,4.0,952113489
18201,118,2218,3.0,952121372
18135,118,1866,3.0,952121372
18206,118,2263,3.0,952121372
18207,118,2265,2.0,952121490
18128,118,1849,5.0,952121490
18186,118,2150,3.0,952121533
18193,118,2176,2.0,952121533
18127,118,1846,4.0,952121533
18191,118,2170,2.0,952121596
18261,118,2588,4.0,952121654
18229,118,2398,4.0,952121796
18129,118,1850,4.0,952122333
20726,140,2309,3.0,952206207
5696,29,2637,2.0,952224346
73258,509,843,2.0,952327907
73249,509,626,5.0,952327949
73326,509,1661,1.0,952327949
73279,509,968,3.0,952328215
73252,509,733,5.0,952328215
73354,509,2385,4.0,952328295
73286,509,998,5.0,952328350
73292,509,1037,4.0,952328350
73317,509,1514,4.0,952328350
73363,509,2534,4.0,952328350
73349,509,2293,5.0,952328421
73290,509,1030,4.0,952328467
73318,509,1515,4.0,952328467
73221,509,218,4.0,952328513
73331,509,1819,4.0,952328513
73287,509,1001,5.0,952328601
73367,509,2725,3.0,952328601
73260,509,868,3.0,952328638
73255,509,765,4.0,952328638
73275,509,955,3.0,952328687
73278,509,962,5.0,952328687
73344,509,2202,4.0,952328759
73283,509,985,4.0,952328805
73285,509,989,4.0,952328867
73325,509,1625,4.0,952328939
73298,509,1060,4.0,952328939
58802,426,2658,5.0,952358232
51145,379,5,4.0,952358438
51412,379,2218,2.0,952358473
18284,118,2727,4.0,952580442
18276,118,2689,4.0,952580442
18289,118,2754,3.0,952580566
18288,118,2752,4.0,952580566
18278,118,2702,2.0,952580566
18280,118,2710,4.0,952580566
18279,118,2709,4.0,952580606
18282,118,2722,5.0,952580606
18277,118,2696,3.0,952580649
18287,118,2746,3.0,952580649
18283,118,2725,4.0,952580692
18213,118,2327,4.0,952580766
18182,118,2131,5.0,952580766
18259,118,2573,5.0,952580802
18209,118,2288,5.0,952580851
18272,118,2679,4.0,952580851
18260,118,2576,4.0,952580878
17882,118,981,5.0,952580936
17772,118,485,4.0,952580959
17917,118,1056,4.0,952581003
18121,118,1822,5.0,952581003
17886,118,992,3.0,952581003
18240,118,2487,5.0,952581061
17873,118,964,5.0,952581061
17814,118,731,5.0,952581061
18226,118,2385,5.0,952581084
17816,118,734,5.0,952581106
17893,118,1008,4.0,952581106
18042,118,1510,4.0,952581174
17956,118,1240,2.0,952581174
17791,118,578,4.0,952581199
17849,118,880,4.0,952581199
18194,118,2185,5.0,952581223
18250,118,2534,4.0,952581223
18043,118,1514,4.0,952581304
17847,118,875,4.0,952581304
17891,118,1003,4.0,952581335
18235,118,2440,5.0,952581356
18244,118,2500,5.0,952581379
17828,118,788,4.0,952581408
18180,118,2120,4.0,952581439
18210,118,2293,3.0,952581439
17915,118,1049,4.0,952581470
18264,118,2609,3.0,952581470
18222,118,2366,4.0,952581470
18215,118,2337,4.0,952581470
18221,118,2363,4.0,952581506
18074,118,1625,4.0,952581506
18088,118,1668,4.0,952581530
18047,118,1518,4.0,952581552
18234,118,2438,4.0,952581603
18224,118,2380,4.0,952581640
17909,118,1036,4.0,952581686
18144,118,1901,3.0,952581686
17895,118,1012,4.0,952581686
18271,118,2667,4.0,952581686
18041,118,1506,4.0,952581718
17926,118,1089,4.0,952581718
18083,118,1656,4.0,952581739
18062,118,1567,3.0,952581796
17825,118,774,4.0,952581796
18110,118,1771,4.0,952581827
18275,118,2686,3.0,952581856
18220,118,2348,4.0,952581856
17916,118,1052,4.0,952581856
18216,118,2338,4.0,952581900
18126,118,1843,4.0,952581900
17771,118,479,4.0,952581900
17949,118,1212,4.0,952581933
18267,118,2623,4.0,952581933
18075,118,1627,4.0,952581960
18218,118,2341,4.0,952581960
17844,118,870,4.0,952581978
18223,118,2368,4.0,952582003
17922,118,1078,4.0,952582034
18183,118,2134,4.0,952582034
17935,118,1116,3.0,952582034
18219,118,2343,3.0,952582069
18105,118,1728,5.0,952582117
18145,118,1908,4.0,952582117
17824,118,773,4.0,952582145
18051,118,1523,4.0,952582145
18198,118,2202,4.0,952582145
17889,118,1000,4.0,952582145
18134,118,1864,3.0,952582174
18192,118,2173,4.0,952582174
17834,118,839,5.0,952582174
18136,118,1869,4.0,952582207
18040,118,1493,5.0,952582207
18204,118,2241,3.0,952582207
18236,118,2442,3.0,952582207
18187,118,2160,2.0,952582248
18141,118,1881,3.0,952582248
18196,118,2195,4.0,952582271
18076,118,1629,4.0,952582353
18133,118,1863,4.0,952582353
18046,118,1517,3.0,952582353
17769,118,475,3.0,952582353
18059,118,1562,4.0,952582353
18169,118,2038,3.0,952582382
18037,118,1484,4.0,952582409
18090,118,1671,2.0,952582409
18159,118,1970,4.0,952582409
18263,118,2608,4.0,952582431
18225,118,2383,5.0,952582477
17928,118,1094,3.0,952582509
17719,118,93,2.0,952582537
18101,118,1713,3.0,952582538
17927,118,1091,2.0,952582585
18241,118,2491,3.0,952582639
18258,118,2570,4.0,952582679
17775,118,518,3.0,952582708
18242,118,2492,3.0,952582729
17823,118,763,4.0,952582729
17975,118,1284,3.0,952582839
18123,118,1829,3.0,952582839
18109,118,1769,3.0,952582887
18166,118,2024,2.0,952582887
18189,118,2165,3.0,952582887
18257,118,2567,4.0,952582959
17984,118,1322,3.0,952583024
17759,118,378,4.0,952583024
17860,118,941,2.0,952583063
17846,118,872,4.0,952583089
17752,118,321,3.0,952583089
18233,118,2435,3.0,952583136
18202,118,2224,2.0,952583136
17761,118,392,2.0,952583169
18039,118,1487,3.0,952583206
18265,118,2611,2.0,952583206
17840,118,859,4.0,952583272
17932,118,1112,2.0,952583400
17810,118,708,2.0,952583400
18197,118,2198,5.0,952583400
18084,118,1660,3.0,952583442
18208,118,2287,5.0,952583442
18251,118,2540,3.0,952583442
18178,118,2103,3.0,952583509
17762,118,403,3.0,952583509
18122,118,1825,2.0,952583548
18266,118,2619,2.0,952583587
18168,118,2035,3.0,952583587
18243,118,2499,2.0,952583587
18165,118,2021,2.0,952583587
18203,118,2229,4.0,952583624
18155,118,1935,3.0,952583624
17796,118,616,4.0,952583624
18195,118,2191,2.0,952583721
18132,118,1857,3.0,952583721
17960,118,1247,2.0,952583721
17991,118,1342,3.0,952583747
18060,118,1563,3.0,952583799
18065,118,1573,2.0,952583848
18058,118,1561,3.0,952583848
18160,118,1975,4.0,952583902
18173,118,2077,3.0,952583902
18262,118,2606,2.0,952583929
18175,118,2093,3.0,952583967
17833,118,838,3.0,952584169
17738,118,207,4.0,952584312
18094,118,1680,3.0,952584492
18115,118,1802,2.0,952584516
17925,118,1086,2.0,952584516
17804,118,656,4.0,952584582
43004,305,2726,4.0,952636384
43005,305,2727,4.0,952636384
42999,305,2706,2.0,952636566
43006,305,2741,3.0,952636584
43007,305,2752,4.0,952636603
43001,305,2716,3.0,952636692
43003,305,2725,4.0,952636692
5707,29,2688,5.0,952742834
5715,29,2725,4.0,952742981
5708,29,2689,4.0,952743008
5706,29,2687,4.0,952743110
5460,29,1735,4.0,952743252
5705,29,2686,5.0,952743252
5681,29,2587,1.0,952744452
5443,29,1676,3.0,952744480
5719,29,2734,4.0,952744582
73268,509,924,2.0,952819913
73277,509,958,4.0,952820447
73352,509,2370,4.0,952820505
73212,509,20,4.0,952820505
5095,29,258,1.0,952884892
5690,29,2612,4.0,952884934
5267,29,975,4.0,952884971
5421,29,1577,3.0,952884997
5399,29,1515,4.0,952885034
5283,29,1001,4.0,952885104
5638,29,2438,4.0,952885177
5243,29,893,4.0,952885531
5664,29,2525,4.0,952885578
5198,29,740,4.0,952885624
5306,29,1060,4.0,952885624
67825,471,2658,4.0,952901714
51397,379,2150,3.0,952965036
55080,394,1585,1.0,953006694
55082,394,1916,2.0,953006694
55067,394,100,3.0,953006694
55069,394,365,2.0,953006775
55081,394,1769,2.0,953006775
55072,394,957,3.0,953006948
55073,394,962,3.0,953006948
55068,394,232,5.0,953007037
55084,394,2062,3.0,953007037
55087,394,2338,3.0,953007109
55079,394,1572,4.0,953007109
55071,394,888,4.0,953007109
55070,394,575,5.0,953007109
55074,394,966,5.0,953007149
55089,394,2772,4.0,953007207
55075,394,1114,4.0,953007207
55083,394,1962,2.0,953007207
55088,394,2396,3.0,953007207
55086,394,2114,2.0,953007207
55077,394,1116,4.0,953007242
55085,394,2103,5.0,953007282
55076,394,1115,4.0,953007282
55078,394,1224,1.0,953007282
67814,471,2573,5.0,953094943
67827,471,2667,5.0,953094994
67663,471,1905,5.0,953094994
67799,471,2519,5.0,953095219
67832,471,2688,5.0,953095219
34667,246,1590,5.0,953100215
34554,246,427,4.0,953100279
34650,246,1449,4.0,953100371
34586,246,736,2.0,953100371
34638,246,1322,5.0,953100431
34607,246,1116,4.0,953100431
34533,246,321,5.0,953100431
34589,246,832,3.0,953100431
34772,246,2727,4.0,953100543
34776,246,2748,4.0,953100587
34777,246,2752,5.0,953100636
34778,246,2754,3.0,953100674
34769,246,2702,3.0,953100674
34779,246,2778,4.0,953100707
34770,246,2709,3.0,953100755
34771,246,2711,3.0,953100755
34773,246,2743,4.0,953100836
34774,246,2744,3.0,953100836
34775,246,2745,2.0,953100836
34729,246,2164,5.0,953101146
34724,246,2147,5.0,953101146
34727,246,2159,3.0,953101146
34726,246,2156,4.0,953101179
34714,246,2037,3.0,953101212
34746,246,2309,3.0,953101252
34716,246,2082,3.0,953101288
34731,246,2173,5.0,953101341
34725,246,2150,4.0,953101341
34733,246,2176,2.0,953101341
34734,246,2177,2.0,953101375
34712,246,1992,5.0,953101442
34735,246,2181,3.0,953101482
34738,246,2212,5.0,953101518
34755,246,2476,4.0,953101518
34728,246,2160,4.0,953101518
34739,246,2213,4.0,953101548
34730,246,2171,2.0,953101595
34753,246,2398,3.0,953101595
34542,246,357,3.0,953101790
34599,246,1029,4.0,953101790
34508,246,100,5.0,953101834
34521,246,232,5.0,953101887
34719,246,2103,4.0,953101887
34531,246,314,4.0,953101941
34654,246,1481,4.0,953101988
34660,246,1564,4.0,953101988
34658,246,1562,4.0,953101988
34659,246,1563,4.0,953101988
34601,246,1045,5.0,953102080
34678,246,1675,4.0,953102080
34756,246,2477,4.0,953102179
34759,246,2550,4.0,953102208
34590,246,840,5.0,953102260
34605,246,1110,4.0,953102260
34513,246,144,4.0,953102260
34636,246,1281,5.0,953102419
34574,246,561,5.0,953102465
34626,246,1219,5.0,953102554
34624,246,1194,4.0,953102642
73257,509,842,4.0,953102941
73247,509,590,3.0,953102975
51408,379,2181,2.0,953139668
34751,246,2374,5.0,953188857
34625,246,1208,2.0,953188893
34718,246,2094,3.0,953188922
34593,246,891,4.0,953188957
34608,246,1117,3.0,953189022
34510,246,132,3.0,953189022
34571,246,524,4.0,953189022
34630,246,1243,3.0,953189022
34722,246,2116,3.0,953189081
34721,246,2115,3.0,953189081
34723,246,2117,2.0,953189081
34720,246,2114,4.0,953189081
34663,246,1567,4.0,953189114
34685,246,1743,4.0,953189256
34560,246,472,5.0,953189299
34572,246,525,5.0,953189523
34644,246,1373,3.0,953189571
34525,246,266,3.0,953189571
34637,246,1288,5.0,953189593
34524,246,263,4.0,953189620
34505,246,64,4.0,953189620
34566,246,496,5.0,953270759
34614,246,1126,3.0,953270832
34615,246,1127,2.0,953270832
34613,246,1125,4.0,953270832
34500,246,11,3.0,953270877
34603,246,1083,4.0,953270877
34768,246,2626,3.0,953270924
34594,246,954,4.0,953271023
34598,246,1024,4.0,953271023
34749,246,2340,5.0,953271023
34740,246,2235,3.0,953271023
34657,246,1530,4.0,953271054
34596,246,976,4.0,953271054
34742,246,2241,4.0,953271197
34600,246,1042,4.0,953271197
34747,246,2337,4.0,953271232
34693,246,1881,4.0,953271232
34661,246,1565,3.0,953271281
34684,246,1728,4.0,953271281
34703,246,1916,4.0,953271323
34737,246,2198,3.0,953271323
34704,246,1933,4.0,953271323
34757,246,2480,4.0,953271323
34745,246,2296,3.0,953271323
34677,246,1660,3.0,953271368
34706,246,1970,5.0,953271368
34709,246,1976,4.0,953271368
34681,246,1692,3.0,953271368
34665,246,1573,4.0,953271405
34754,246,2436,4.0,953271405
34680,246,1691,3.0,953271405
34695,246,1888,4.0,953271442
34708,246,1975,2.0,953271442
34682,246,1699,4.0,953271442
34741,246,2238,4.0,953271472
34670,246,1611,2.0,953271472
34694,246,1882,4.0,953271517
34609,246,1118,4.0,953271517
34732,246,2174,3.0,953271517
34671,246,1615,3.0,953271517
34592,246,882,3.0,953271548
34711,246,1983,4.0,953271548
34702,246,1915,3.0,953271610
34696,246,1889,3.0,953271610
34736,246,2192,4.0,953271610
34710,246,1977,4.0,953271610
34675,246,1648,3.0,953271610
34707,246,1974,4.0,953271638
34705,246,1965,4.0,953271664
34697,246,1890,3.0,953271664
34700,246,1893,2.0,953271690
34698,246,1891,3.0,953271690
34699,246,1892,3.0,953271690
34715,246,2062,4.0,953271732
34570,246,522,4.0,953271790
34553,246,422,5.0,953271790
34509,246,124,3.0,953271790
34516,246,174,3.0,953271790
34551,246,406,5.0,953271790
34652,246,1476,4.0,953271790
34692,246,1864,4.0,953271790
34763,246,2612,4.0,953271823
34632,246,1253,4.0,953271823
34604,246,1100,4.0,953271934
34595,246,971,5.0,953271934
34578,246,615,4.0,953271934
34672,246,1619,4.0,953271935
34631,246,1251,4.0,953271993
34639,246,1332,4.0,953271993
34688,246,1801,4.0,953271993
34758,246,2499,5.0,953271993
34642,246,1360,3.0,953271993
34498,246,9,4.0,953271993
34541,246,344,4.0,953272040
34664,246,1568,4.0,953272040
34539,246,341,4.0,953272040
34523,246,262,4.0,953272040
34683,246,1722,4.0,953272040
34591,246,849,4.0,953272040
34635,246,1279,4.0,953272077
34606,246,1112,4.0,953272077
34512,246,142,4.0,953272077
34687,246,1798,4.0,953272077
34583,246,650,4.0,953272112
34536,246,332,3.0,953272112
34628,246,1234,3.0,953272112
34581,246,644,4.0,953272112
34627,246,1224,4.0,953272112
34676,246,1654,3.0,953272141
34701,246,1903,4.0,953272186
34690,246,1847,3.0,953272186
34538,246,340,3.0,953272186
34647,246,1397,3.0,953272186
34549,246,391,3.0,953272186
34561,246,477,3.0,953272226
34558,246,463,3.0,953272226
34506,246,65,3.0,953272226
34621,246,1162,4.0,953272226
34717,246,2093,3.0,953272304
34526,246,282,4.0,953272304
34640,246,1340,4.0,953272304
34646,246,1387,3.0,953272304
34612,246,1124,4.0,953272304
34565,246,495,4.0,953272304
34546,246,383,4.0,953272304
34552,246,414,2.0,953272304
34528,246,292,2.0,953272304
34653,246,1480,3.0,953272336
34641,246,1343,2.0,953272362
34522,246,258,2.0,953272416
34611,246,1122,3.0,953272416
34540,246,343,4.0,953272416
34497,246,8,3.0,953272452
34713,246,2036,3.0,953272521
34610,246,1119,4.0,953272521
34686,246,1780,3.0,953272521
34634,246,1271,2.0,953272667
34518,246,184,4.0,953272667
34563,246,488,3.0,953272667
34503,246,42,3.0,953272667
34643,246,1372,2.0,953272707
34752,246,2397,2.0,953272764
34620,246,1161,4.0,953272764
34577,246,587,2.0,953272764
34744,246,2258,2.0,953272764
34511,246,139,3.0,953272787
34517,246,180,3.0,953272812
34579,246,618,3.0,953272812
34564,246,489,2.0,953272853
34629,246,1242,3.0,953272853
34767,246,2624,2.0,953272853
34532,246,318,4.0,953272896
34633,246,1257,4.0,953348274
34617,246,1134,4.0,953361060
34669,246,1607,4.0,953361103
34748,246,2338,4.0,953361103
34580,246,625,3.0,953361154
34616,246,1129,4.0,953361200
34666,246,1574,4.0,953361200
34575,246,575,2.0,953361200
34547,246,384,2.0,953361244
34514,246,163,3.0,953361244
34515,246,173,4.0,953361274
34602,246,1065,3.0,953361274
34557,246,450,3.0,953361305
34648,246,1440,3.0,953361333
34555,246,434,4.0,953361410
34655,246,1483,3.0,953361517
34569,246,521,3.0,953361586
34495,246,0,4.0,953361586
34656,246,1486,4.0,953361633
34597,246,1019,4.0,953361633
34645,246,1374,4.0,953361663
34502,246,37,3.0,953361663
34761,246,2609,4.0,953361687
34689,246,1821,4.0,953361740
34548,246,390,4.0,953361740
34499,246,10,4.0,953361740
34762,246,2611,4.0,953361769
34496,246,6,3.0,953361791
34504,246,43,3.0,953361856
34535,246,331,3.0,953361895
34507,246,96,4.0,953361934
34534,246,322,3.0,953361934
34527,246,283,3.0,953361934
34556,246,447,3.0,953361972
34765,246,2619,3.0,953362010
34623,246,1193,4.0,953362010
34529,246,298,4.0,953362032
34618,246,1140,3.0,953362052
34519,246,190,3.0,953362071
34588,246,824,3.0,953362091
34585,246,693,3.0,953362128
34766,246,2620,2.0,953362150
34573,246,529,3.0,953362168
34679,246,1684,4.0,953362192
34543,246,361,3.0,953362225
34651,246,1463,3.0,953362225
34545,246,364,3.0,953362312
34530,246,309,4.0,953362312
34520,246,203,4.0,953362342
34576,246,576,3.0,953362342
34662,246,1566,3.0,953362342
34674,246,1642,2.0,953362377
34619,246,1144,3.0,953362377
34568,246,519,4.0,953362377
34649,246,1444,4.0,953362484
34537,246,334,3.0,953362484
34562,246,486,3.0,953362510
34544,246,363,3.0,953362510
34764,246,2614,3.0,953362550
34760,246,2599,3.0,953362550
34582,246,648,3.0,953362606
34691,246,1848,4.0,953362626
34559,246,466,3.0,953362652
34750,246,2372,3.0,953362678
34501,246,18,4.0,953362704
34668,246,1603,2.0,953362704
34567,246,513,2.0,953362749
34584,246,676,3.0,953362750
34587,246,809,1.0,953362793
34622,246,1175,2.0,953362793
34673,246,1621,2.0,953362823
34743,246,2242,3.0,953362842
34550,246,403,4.0,953362911
15244,98,2643,2.0,953399961
5702,29,2681,4.0,953426082
15240,98,2531,4.0,953428514
96502,645,1421,4.0,953447082
96540,645,1779,5.0,953447117
96471,645,953,5.0,953447145
96505,645,1436,3.0,953447173
96576,645,2368,4.0,953447207
96563,645,2159,1.0,953447443
96562,645,2147,3.0,953447443
96570,645,2218,5.0,953447486
96543,645,1866,5.0,953447486
96521,645,1602,2.0,953447533
96519,645,1599,4.0,953447533
96551,645,1942,4.0,953447533
96509,645,1475,4.0,953447573
96542,645,1849,3.0,953447613
96559,645,2084,5.0,953447613
96582,645,2540,5.0,953447656
96565,645,2173,5.0,953447656
96450,645,649,1.0,953447703
96568,645,2211,5.0,953447703
96573,645,2249,4.0,953447738
96558,645,2070,1.0,953447777
96557,645,2065,4.0,953447777
96514,645,1575,3.0,953447810
96546,645,1904,4.0,953447844
96569,645,2212,5.0,953447878
96547,645,1906,4.0,953447878
96580,645,2506,5.0,953447916
96564,645,2161,2.0,953447966
96474,645,1024,5.0,953448040
96511,645,1572,3.0,953448040
96424,645,232,5.0,953448040
96472,645,966,5.0,953448077
96556,645,2062,5.0,953448077
96494,645,1257,5.0,953448077
96561,645,2114,3.0,953448111
96434,645,427,4.0,953448111
96512,645,1573,5.0,953448148
96481,645,1116,5.0,953448175
